cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,site_position_time,mono_drive_rate,tower_section_fasten_time,tower_section_release_time,tower_section_attach_time,nacelle_fasten_time,nacelle_release_time,nacelle_attach_time,blade_fasten_time,blade_release_time,blade_attach_time,location,site_depth,hub_height
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7151.443078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7152.443078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7153.203078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7155.203078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7156.203078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7157.343078962334,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7159.343078962334,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7160.343078962334,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7161.863078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7163.863078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7164.863078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7165.863078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7167.363078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7169.363078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7170.363078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7170.863078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7172.363078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7173.863078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7174.363078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7175.863078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7177.363078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7177.863078962335,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7179.363078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7180.863078962335,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7186.279745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,35.0,583333.3333333334,ACTION,7221.279745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7261.279745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7266.696412295667,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7267.696412295667,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7268.076412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7270.076412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7271.076412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7271.836412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7273.836412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7274.836412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7275.976412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7277.976412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7278.976412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7280.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7282.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7283.496412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7284.496412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,14.0,233333.33333333334,ACTION,7298.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7299.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,7.0,116666.66666666667,ACTION,7306.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7308.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7309.996412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7310.496412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7311.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7313.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7313.996412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7315.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7316.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7317.496412295668,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7318.996412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7320.496412295668,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7325.913078962334,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7365.913078962334,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7371.329745629,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7372.329745629,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7372.709745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7374.709745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7375.709745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7376.469745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7378.469745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7379.469745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7380.609745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7382.609745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7383.609745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7385.129745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7387.129745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7388.129745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7389.129745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7390.629745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7392.629745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7393.629745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7394.129745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7395.629745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7397.129745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7397.629745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7399.129745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7400.629745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7401.129745629001,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7402.629745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7404.129745629001,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7409.546412295667,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,7412.789655538911,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7414.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7416.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7418.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7420.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,7422.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7423.539655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7424.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7425.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7427.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7429.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7431.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7433.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,7435.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7435.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7436.539655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7437.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7439.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7441.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7443.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Delay,22.0,366666.6666666667,ACTION,7465.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Tower Section,2.0,33333.333333333336,ACTION,7467.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Nacelle,2.0,33333.333333333336,ACTION,7469.289655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7470.039655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7470.789655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Fasten Blade,0.75,12500.0,ACTION,7471.539655538911,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Transit,3.2432432432432434,54054.05405405406,ACTION,7474.782898782154,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7514.782898782154,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7520.19956544882,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7521.19956544882,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7521.579565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7523.579565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7524.579565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Delay,25.0,416666.6666666667,ACTION,7549.579565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Lift Tower Section,0.76,12666.666666666668,ACTION,7550.339565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7552.339565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7553.339565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.14,19000.0,ACTION,7554.479565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7556.479565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7557.479565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,1.52,25333.333333333336,ACTION,7558.999565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Tower Section,2.0,33333.333333333336,ACTION,7560.999565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Nacelle,1.0,16666.666666666668,ACTION,7561.999565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7562.999565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Nacelle,1.5,25000.0,ACTION,7564.499565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Nacelle,2.0,33333.333333333336,ACTION,7566.499565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Reequip,1.0,16666.666666666668,ACTION,7567.499565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7567.999565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7569.499565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7570.999565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7571.499565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7572.999565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7574.499565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Blade,0.5,8333.333333333334,ACTION,7574.999565448821,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Blade,1.5,25000.0,ACTION,7576.499565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Attach Blade,1.5,25000.0,ACTION,7577.999565448821,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Jackdown,5.416666666666667,90277.7777777778,ACTION,7583.416232115487,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Position Onsite,40.0,666666.6666666667,ACTION,7623.416232115487,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Jackup,5.416666666666667,90277.7777777778,ACTION,7628.832898782153,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
,WTIV,Release Tower Section,1.0,16666.666666666668,ACTION,7629.832898782153,TurbineInstallation,,,,,,,,,,,,,,,
,WTIV,Lift Tower Section,0.38,6333.333333333334,ACTION,7630.212898782154,TurbineInstallation,TurbineInstallation,40.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.75,0.5,1.5,,22.5,150.0
